"Bite","EstimatedTime_procNoise","CumulativeGrams_procNoise","BiteGrams_procNoise","int","quad","linear"
10,5.98958969004485,19.7603613646024,2.14160762566024,"i = -43.43","q = 2.37","l = -3.63"
11,6.05484464752743,21.384026844414,1.62366547981159,"i = -43.43","q = 2.37","l = -3.63"
12,6.14681503961556,23.7066513025339,2.32262445811995,"i = -43.43","q = 2.37","l = -3.63"
13,6.21220739296251,25.3824313460229,1.67578004348904,"i = -43.43","q = 2.37","l = -3.63"
14,6.30152965082666,27.7041646799279,2.32173333390497,"i = -43.43","q = 2.37","l = -3.63"
15,6.37047113501531,29.5219728205175,1.8178081405896,"i = -43.43","q = 2.37","l = -3.63"
16,6.44344622785682,31.4706517043334,1.94867888381586,"i = -43.43","q = 2.37","l = -3.63"
17,6.51496269007126,33.4048411289587,1.93418942462534,"i = -43.43","q = 2.37","l = -3.63"
18,6.58474789429221,35.3155498033735,1.91070867441476,"i = -43.43","q = 2.37","l = -3.63"
19,6.63904892311179,36.8182538054286,1.50270400205508,"i = -43.43","q = 2.37","l = -3.63"
20,6.71822774292159,39.0344331366239,2.21617933119529,"i = -43.43","q = 2.37","l = -3.63"
21,6.79762759684529,41.2866040084355,2.25217087181166,"i = -43.43","q = 2.37","l = -3.63"
22,6.86067362648772,43.0961582966633,1.80955428822779,"i = -43.43","q = 2.37","l = -3.63"
23,6.92370298996465,44.9240445590212,1.82788626235791,"i = -43.43","q = 2.37","l = -3.63"
24,6.99614702544912,47.0481931314333,2.12414857241207,"i = -43.43","q = 2.37","l = -3.63"
25,7.06538373420523,49.101519359721,2.05332622828775,"i = -43.43","q = 2.37","l = -3.63"
26,7.12939467225302,51.0200569574413,1.91853759772025,"i = -43.43","q = 2.37","l = -3.63"
27,7.18254411995326,52.6277938434907,1.60773688604937,"i = -43.43","q = 2.37","l = -3.63"
28,7.24685044326945,54.5908984261699,1.9631045826792,"i = -43.43","q = 2.37","l = -3.63"
29,7.32070757679245,56.8697194676782,2.27882104150832,"i = -43.43","q = 2.37","l = -3.63"
30,7.36745570844061,58.3254533144476,1.45573384676941,"i = -43.43","q = 2.37","l = -3.63"
31,7.45365764211105,61.0369047287484,2.71145141430081,"i = -43.43","q = 2.37","l = -3.63"
32,7.51507412178191,62.9901993628771,1.95329463412867,"i = -43.43","q = 2.37","l = -3.63"
33,7.56497189416828,64.5902999682426,1.60010060536556,"i = -43.43","q = 2.37","l = -3.63"
34,7.63491818221672,66.8531507340509,2.26285076580824,"i = -43.43","q = 2.37","l = -3.63"
35,7.67491597298695,68.1575393121275,1.30438857807658,"i = -43.43","q = 2.37","l = -3.63"
36,7.74655572552003,70.5127518267596,2.35521251463213,"i = -43.43","q = 2.37","l = -3.63"
37,7.79397432983876,72.0850391343543,1.57228730759466,"i = -43.43","q = 2.37","l = -3.63"
38,7.86744393957438,74.5421393395417,2.45710020518742,"i = -43.43","q = 2.37","l = -3.63"
39,7.92880023319069,76.613706606869,2.07156726732732,"i = -43.43","q = 2.37","l = -3.63"
40,7.97107172466756,78.0512845796618,1.43757797279277,"i = -43.43","q = 2.37","l = -3.63"
41,8.03125091902498,80.1124658998734,2.06118132021159,"i = -43.43","q = 2.37","l = -3.63"
42,8.09581625823119,82.3429412011025,2.23047530122915,"i = -43.43","q = 2.37","l = -3.63"
43,8.14740629680079,84.1393565128234,1.79641531172091,"i = -43.43","q = 2.37","l = -3.63"
44,8.20107670616899,86.021585186379,1.88222867355562,"i = -43.43","q = 2.37","l = -3.63"
45,8.26110625658962,88.1429863615825,2.12140117520349,"i = -43.43","q = 2.37","l = -3.63"
46,8.31425890281716,90.0356032136096,1.8926168520271,"i = -43.43","q = 2.37","l = -3.63"
47,8.36766954406947,91.9508793663794,1.91527615276979,"i = -43.43","q = 2.37","l = -3.63"
48,8.42898972976872,94.16644096841,2.21556160203063,"i = -43.43","q = 2.37","l = -3.63"
49,8.48140737813218,96.0744572613646,1.90801629295453,"i = -43.43","q = 2.37","l = -3.63"
50,8.53750730472583,98.1309201717343,2.05646291036972,"i = -43.43","q = 2.37","l = -3.63"
51,8.57430761295918,99.4880069154735,1.35708674373919,"i = -43.43","q = 2.37","l = -3.63"
52,8.63955785346919,101.910005521694,2.42199860622055,"i = -43.43","q = 2.37","l = -3.63"
53,8.69064898919336,103.820508042194,1.91050252050043,"i = -43.43","q = 2.37","l = -3.63"
54,8.73627886328355,105.537239120948,1.71673107875394,"i = -43.43","q = 2.37","l = -3.63"
55,8.7910060241594,107.609238,2.07199887905161,"i = -43.43","q = 2.37","l = -3.63"
1,2.9462743532834,1.73427179661461,1.73427179661461,"i = -43.43","q = 2.37","l = 8.35"
2,3.05714305611406,4.23595004975559,2.50167825314097,"i = -43.43","q = 2.37","l = 8.35"
3,3.13444591584883,6.01467029166052,1.77872024190494,"i = -43.43","q = 2.37","l = 8.35"
4,3.21975575599845,8.01046723142723,1.99579693976671,"i = -43.43","q = 2.37","l = 8.35"
5,3.28638918396693,9.59330143448304,1.58283420305581,"i = -43.43","q = 2.37","l = 8.35"
6,3.36040303297504,11.3760943071007,1.7827928726177,"i = -43.43","q = 2.37","l = 8.35"
7,3.44897877580668,13.5437339930247,2.16763968592391,"i = -43.43","q = 2.37","l = 8.35"
8,3.51961950087117,15.2990886355935,1.75535464256883,"i = -43.43","q = 2.37","l = 8.35"
9,3.61941393904908,17.8191466234331,2.52005798783966,"i = -43.43","q = 2.37","l = 8.35"
10,3.69984942912542,19.8846590662163,2.0655124427832,"i = -43.43","q = 2.37","l = 8.35"
11,3.76340266861753,21.5383117431179,1.65365267690153,"i = -43.43","q = 2.37","l = 8.35"
12,3.83498844030265,23.4238703182384,1.8855585751205,"i = -43.43","q = 2.37","l = 8.35"
13,3.9231604546845,25.7796519216648,2.35578160342641,"i = -43.43","q = 2.37","l = 8.35"
14,3.98479175769693,27.4481730330942,1.66852111142942,"i = -43.43","q = 2.37","l = 8.35"
15,4.06606830784707,29.6760369542622,2.22786392116801,"i = -43.43","q = 2.37","l = 8.35"
16,4.12255537502578,31.2428193978496,1.56678244358742,"i = -43.43","q = 2.37","l = 8.35"
17,4.19761537170338,33.3481323163196,2.10531291846999,"i = -43.43","q = 2.37","l = 8.35"
18,4.27660964175084,35.5926019429668,2.24446962664717,"i = -43.43","q = 2.37","l = 8.35"
19,4.33575529516854,37.292451847853,1.69984990488619,"i = -43.43","q = 2.37","l = 8.35"
20,4.39339993519874,38.9650988788759,1.67264703102293,"i = -43.43","q = 2.37","l = 8.35"
21,4.47835969369643,41.4590150274646,2.49391614858873,"i = -43.43","q = 2.37","l = 8.35"
22,4.54001068201408,43.2901193284448,1.8311043009802,"i = -43.43","q = 2.37","l = 8.35"
23,4.604335170007,45.2198112313456,1.92969190290079,"i = -43.43","q = 2.37","l = 8.35"
24,4.6714483050107,47.2540416462435,2.03423041489788,"i = -43.43","q = 2.37","l = 8.35"
25,4.73766821766099,49.2820982313698,2.0280565851263,"i = -43.43","q = 2.37","l = 8.35"
26,4.79700334575904,51.1169355728355,1.83483734146573,"i = -43.43","q = 2.37","l = 8.35"
27,4.84897831205717,52.7378671805334,1.62093160769785,"i = -43.43","q = 2.37","l = 8.35"
28,4.9131738619106,54.7575726058375,2.0197054253041,"i = -43.43","q = 2.37","l = 8.35"
29,4.96986675697133,56.5574544559541,1.79988185011663,"i = -43.43","q = 2.37","l = 8.35"
30,5.04735643996486,59.0422041151131,2.48474965915896,"i = -43.43","q = 2.37","l = 8.35"
31,5.08630772654313,60.3019349244335,1.25973080932045,"i = -43.43","q = 2.37","l = 8.35"
32,5.14979485890603,62.3705788058781,2.06864388144457,"i = -43.43","q = 2.37","l = 8.35"
33,5.22578844391595,64.8718196189757,2.50124081309766,"i = -43.43","q = 2.37","l = 8.35"
34,5.27592013807223,66.5368133547406,1.66499373576485,"i = -43.43","q = 2.37","l = 8.35"
35,5.33269167698832,68.4366985416649,1.89988518692434,"i = -43.43","q = 2.37","l = 8.35"
36,5.40229134765604,70.7867028415708,2.35000429990583,"i = -43.43","q = 2.37","l = 8.35"
37,5.45789748794971,72.6807018337519,1.89399899218114,"i = -43.43","q = 2.37","l = 8.35"
38,5.49842601520035,74.0703655483589,1.38966371460698,"i = -43.43","q = 2.37","l = 8.35"
39,5.56074074313252,76.2222162499562,2.15185070159727,"i = -43.43","q = 2.37","l = 8.35"
40,5.60886223234092,77.8965261688634,1.67430991890723,"i = -43.43","q = 2.37","l = 8.35"
41,5.67159906414382,80.0958166470358,2.19929047817244,"i = -43.43","q = 2.37","l = 8.35"
42,5.72322189303568,81.9194712952027,1.82365464816684,"i = -43.43","q = 2.37","l = 8.35"
43,5.79111813810513,84.337218086296,2.41774679109336,"i = -43.43","q = 2.37","l = 8.35"
44,5.84393106218433,86.232946867751,1.89572878145492,"i = -43.43","q = 2.37","l = 8.35"
45,5.90065577945857,88.283798300077,2.05085143232601,"i = -43.43","q = 2.37","l = 8.35"
46,5.95546084262072,90.2797145488965,1.99591624881953,"i = -43.43","q = 2.37","l = 8.35"
47,5.99969990737692,91.901205246933,1.62149069803648,"i = -43.43","q = 2.37","l = 8.35"
48,6.04615167974268,93.6137702802652,1.7125650333322,"i = -43.43","q = 2.37","l = 8.35"
49,6.1170905493689,96.2488281086438,2.63505782837861,"i = -43.43","q = 2.37","l = 8.35"
50,6.15205253340608,97.556271852652,1.30744374400818,"i = -43.43","q = 2.37","l = 8.35"
51,6.21671533744743,99.9896611695598,2.43338931690784,"i = -43.43","q = 2.37","l = 8.35"
52,6.26316950728303,101.750042327963,1.76038115840285,"i = -43.43","q = 2.37","l = 8.35"
53,6.31642811031733,103.780848362225,2.03080603426204,"i = -43.43","q = 2.37","l = 8.35"
54,6.37022464990341,105.84579927575,2.06495091352494,"i = -43.43","q = 2.37","l = 8.35"
55,6.41588606634068,107.609238,1.76343872425038,"i = -43.43","q = 2.37","l = 8.35"
1,2.15933945921065,1.80475216803954,1.80475216803954,"i = -43.43","q = 2.37","l = 15.83"
2,2.22823568644627,3.61126248108918,1.80651031304964,"i = -43.43","q = 2.37","l = 15.83"
3,2.3220018662627,6.10598554684425,2.49472306575507,"i = -43.43","q = 2.37","l = 15.83"
4,2.39574180010418,8.0971331624453,1.99114761560105,"i = -43.43","q = 2.37","l = 15.83"
5,2.44483932857018,9.43715545395728,1.34002229151198,"i = -43.43","q = 2.37","l = 15.83"
6,2.53311386043149,11.8751434105191,2.43798795656182,"i = -43.43","q = 2.37","l = 15.83"
7,2.59083235100471,13.4891736859559,1.6140302754368,"i = -43.43","q = 2.37","l = 15.83"
8,2.66646697042703,15.6280828035714,2.13890911761553,"i = -43.43","q = 2.37","l = 15.83"
9,2.74851085062023,17.9788651835998,2.35078238002837,"i = -43.43","q = 2.37","l = 15.83"
10,2.81287873253239,19.8454900859737,1.86662490237386,"i = -43.43","q = 2.37","l = 15.83"
11,2.87326583906623,21.6145082383938,1.76901815242016,"i = -43.43","q = 2.37","l = 15.83"
12,2.93666346730936,23.4902949923042,1.87578675391034,"i = -43.43","q = 2.37","l = 15.83"
13,2.99406301544784,25.2050256746015,1.71473068229736,"i = -43.43","q = 2.37","l = 15.83"
14,3.06565301525978,27.3655351062046,2.16050943160311,"i = -43.43","q = 2.37","l = 15.83"
15,3.13160428069114,29.3773459152141,2.01181080900945,"i = -43.43","q = 2.37","l = 15.83"
16,3.19673295783845,31.3842724602387,2.00692654502459,"i = -43.43","q = 2.37","l = 15.83"
17,3.26740757995863,33.5848155422587,2.20054308201999,"i = -43.43","q = 2.37","l = 15.83"
18,3.31244650721503,34.9994956795472,1.41468013728851,"i = -43.43","q = 2.37","l = 15.83"
19,3.39156047083745,37.5077288751917,2.50823319564454,"i = -43.43","q = 2.37","l = 15.83"
20,3.44673702235942,39.274588853777,1.76685997858526,"i = -43.43","q = 2.37","l = 15.83"
21,3.51444825372684,41.4625302009222,2.18794134714522,"i = -43.43","q = 2.37","l = 15.83"
22,3.56151600539434,42.9962105331775,1.53368033225529,"i = -43.43","q = 2.37","l = 15.83"
23,3.61844585019029,44.8652572703461,1.86904673716866,"i = -43.43","q = 2.37","l = 15.83"
24,3.67839630453932,46.8500593205257,1.98480205017955,"i = -43.43","q = 2.37","l = 15.83"
25,3.7314567868385,48.6209468229936,1.77088750246794,"i = -43.43","q = 2.37","l = 15.83"
26,3.78839836467652,50.5361924484809,1.91524562548727,"i = -43.43","q = 2.37","l = 15.83"
27,3.85864275049044,52.9200299028267,2.38383745434576,"i = -43.43","q = 2.37","l = 15.83"
28,3.91509181198042,54.8526336271357,1.93260372430899,"i = -43.43","q = 2.37","l = 15.83"
29,3.98059215134582,57.1140271229885,2.2613934958528,"i = -43.43","q = 2.37","l = 15.83"
30,4.02795354475342,58.7618281171953,1.6478009942069,"i = -43.43","q = 2.37","l = 15.83"
31,4.07488581197777,60.4051744801929,1.64334636299753,"i = -43.43","q = 2.37","l = 15.83"
32,4.14092535950701,62.7352278354478,2.33005335525491,"i = -43.43","q = 2.37","l = 15.83"
33,4.1866502285455,64.3606215827521,1.62539374730432,"i = -43.43","q = 2.37","l = 15.83"
34,4.24471177874363,66.4388148859485,2.07819330319644,"i = -43.43","q = 2.37","l = 15.83"
35,4.30811190256875,68.7263199744145,2.28750508846595,"i = -43.43","q = 2.37","l = 15.83"
36,4.34591445622479,70.0993091724945,1.37298919808002,"i = -43.43","q = 2.37","l = 15.83"
37,4.40721161675308,72.3400020097503,2.24069283725575,"i = -43.43","q = 2.37","l = 15.83"
38,4.47009446456622,74.657143472742,2.31714146299169,"i = -43.43","q = 2.37","l = 15.83"
39,4.50674563237573,76.0163210883088,1.35917761556686,"i = -43.43","q = 2.37","l = 15.83"
40,4.56016875650833,78.0088633191298,1.99254223082096,"i = -43.43","q = 2.37","l = 15.83"
41,4.61409652353787,80.033931211138,2.02506789200821,"i = -43.43","q = 2.37","l = 15.83"
42,4.67246670509187,82.2413346006782,2.20740338954025,"i = -43.43","q = 2.37","l = 15.83"
43,4.71664731259306,83.9228513495766,1.68151674889842,"i = -43.43","q = 2.37","l = 15.83"
44,4.78021976199606,86.3586380182989,2.43578666872224,"i = -43.43","q = 2.37","l = 15.83"
45,4.83002607238162,88.2803404413189,1.92170242302002,"i = -43.43","q = 2.37","l = 15.83"
46,4.88323654310026,90.3463629511478,2.06602250982888,"i = -43.43","q = 2.37","l = 15.83"
47,4.92691971992785,92.0524849089889,1.70612195784108,"i = -43.43","q = 2.37","l = 15.83"
48,4.98051794206009,94.1581986000099,2.10571369102107,"i = -43.43","q = 2.37","l = 15.83"
49,5.02013974430498,95.7235637172103,1.56536511720039,"i = -43.43","q = 2.37","l = 15.83"
50,5.08241740800562,98.1990311347846,2.47546741757424,"i = -43.43","q = 2.37","l = 15.83"
51,5.12724491668701,99.9922396527837,1.79320851799915,"i = -43.43","q = 2.37","l = 15.83"
52,5.16414650055575,101.47553117473,1.48329152194664,"i = -43.43","q = 2.37","l = 15.83"
53,5.22732240049523,104.029908049714,2.55437687498399,"i = -43.43","q = 2.37","l = 15.83"
54,5.27523069051373,105.979570654231,1.94966260451706,"i = -43.43","q = 2.37","l = 15.83"
55,5.30690205019125,107.274425722016,1.29485506778464,"i = -43.43","q = 2.37","l = 15.83"
1,1.81574069421509,2.24286547101915,2.24286547101915,"i = -43.43","q = 2.37","l = 20.85"
2,1.8767866827386,4.04944973519766,1.80658426417851,"i = -43.43","q = 2.37","l = 20.85"
3,1.9402542614714,5.94640457993018,1.89695484473252,"i = -43.43","q = 2.37","l = 20.85"
4,1.99822722182857,7.69579843429375,1.74939385436357,"i = -43.43","q = 2.37","l = 20.85"
5,2.07431116630421,10.0158536922314,2.32005525793762,"i = -43.43","q = 2.37","l = 20.85"
6,2.12739819440627,11.6508878209743,1.63503412874297,"i = -43.43","q = 2.37","l = 20.85"
7,2.18273771683592,13.3695002695463,1.71861244857193,"i = -43.43","q = 2.37","l = 20.85"
8,2.25131479278269,15.5193309012426,2.14983063169636,"i = -43.43","q = 2.37","l = 20.85"
9,2.31125448087497,17.4166217168407,1.89729081559808,"i = -43.43","q = 2.37","l = 20.85"
10,2.38065511512112,19.6346311166671,2.21800939982639,"i = -43.43","q = 2.37","l = 20.85"
11,2.43895195406082,21.5153906043675,1.8807594877004,"i = -43.43","q = 2.37","l = 20.85"
12,2.49306862203713,23.2756906953684,1.76030009100095,"i = -43.43","q = 2.37","l = 20.85"
13,2.55339455716768,25.2543074036794,1.97861670831099,"i = -43.43","q = 2.37","l = 20.85"
14,2.61275007348831,27.2179111140987,1.96360371041925,"i = -43.43","q = 2.37","l = 20.85"
15,2.68514521981241,29.6354708526385,2.41755973853983,"i = -43.43","q = 2.37","l = 20.85"
16,2.72971990649645,31.1363376066178,1.50086675397934,"i = -43.43","q = 2.37","l = 20.85"
17,2.79898533509513,33.4872274654437,2.35088985882581,"i = -43.43","q = 2.37","l = 20.85"
18,2.8544152738443,35.3848978629681,1.89767039752447,"i = -43.43","q = 2.37","l = 20.85"
19,2.91660192822843,37.5312013047988,2.14630344183065,"i = -43.43","q = 2.37","l = 20.85"
20,2.95423405758668,38.8389244264034,1.30772312160463,"i = -43.43","q = 2.37","l = 20.85"
21,3.01295472673546,40.8928710370635,2.05394661066004,"i = -43.43","q = 2.37","l = 20.85"
22,3.06370327926916,42.6811173056364,1.78824626857296,"i = -43.43","q = 2.37","l = 20.85"
23,3.13148220440709,45.0884861391417,2.40736883350529,"i = -43.43","q = 2.37","l = 20.85"
24,3.18788434341905,47.1083543925448,2.0198682534031,"i = -43.43","q = 2.37","l = 20.85"
25,3.24293394087865,49.0943088112755,1.98595441873066,"i = -43.43","q = 2.37","l = 20.85"
26,3.28777110821705,50.7224439044082,1.62813509313271,"i = -43.43","q = 2.37","l = 20.85"
27,3.33707688519919,52.5238316839613,1.80138777955317,"i = -43.43","q = 2.37","l = 20.85"
28,3.38961335555668,54.4559181239124,1.93208643995106,"i = -43.43","q = 2.37","l = 20.85"
29,3.45518608911674,56.8857603283628,2.42984220445037,"i = -43.43","q = 2.37","l = 20.85"
30,3.50759388835009,58.8424031804612,1.95664285209843,"i = -43.43","q = 2.37","l = 20.85"
31,3.55623131474285,60.6699128066008,1.82750962613964,"i = -43.43","q = 2.37","l = 20.85"
32,3.60140152206333,62.3771749343251,1.70726212772422,"i = -43.43","q = 2.37","l = 20.85"
33,3.65176504763167,64.2921140228473,1.9149390885222,"i = -43.43","q = 2.37","l = 20.85"
34,3.71166853507048,66.5854206107992,2.29330658795193,"i = -43.43","q = 2.37","l = 20.85"
35,3.75880883637193,68.4020543357688,1.81663372496955,"i = -43.43","q = 2.37","l = 20.85"
36,3.81175815682436,70.4550937996285,2.05303946385973,"i = -43.43","q = 2.37","l = 20.85"
37,3.8664083623008,72.5880023703844,2.13290857075596,"i = -43.43","q = 2.37","l = 20.85"
38,3.92018536481814,74.7006337582987,2.11263138791426,"i = -43.43","q = 2.37","l = 20.85"
39,3.95144286974029,75.9348776779979,1.23424391969921,"i = -43.43","q = 2.37","l = 20.85"
40,4.01681880519657,78.5312873311146,2.59640965311669,"i = -43.43","q = 2.37","l = 20.85"
41,4.05387578571187,80.0119930951929,1.48070576407828,"i = -43.43","q = 2.37","l = 20.85"
42,4.0990135936458,81.8243711322793,1.81237803708645,"i = -43.43","q = 2.37","l = 20.85"
43,4.16317484394794,84.4171806022388,2.59280946995943,"i = -43.43","q = 2.37","l = 20.85"
44,4.20709030413507,86.2030758505072,1.78589524826847,"i = -43.43","q = 2.37","l = 20.85"
45,4.25140237368188,88.0143542997192,1.81127844921195,"i = -43.43","q = 2.37","l = 20.85"
46,4.30301225615176,90.1356531285974,2.12129882887818,"i = -43.43","q = 2.37","l = 20.85"
47,4.34584342877069,91.9056995308028,1.77004640220547,"i = -43.43","q = 2.37","l = 20.85"
48,4.38654847869837,93.5959306005472,1.69023106974431,"i = -43.43","q = 2.37","l = 20.85"
49,4.44201330030524,95.9116708698009,2.31574026925369,"i = -43.43","q = 2.37","l = 20.85"
50,4.49542915441634,98.1556307962224,2.2439599264215,"i = -43.43","q = 2.37","l = 20.85"
51,4.53340137222674,99.7590296088765,1.60339881265419,"i = -43.43","q = 2.37","l = 20.85"
52,4.58017192141637,101.743325102547,1.98429549367047,"i = -43.43","q = 2.37","l = 20.85"
53,4.62585025510674,103.691278273028,1.94795317048089,"i = -43.43","q = 2.37","l = 20.85"
54,4.66960863343196,105.566618955034,1.8753406820062,"i = -43.43","q = 2.37","l = 20.85"
55,4.71703137803288,107.609238,2.0426190449659,"i = -43.43","q = 2.37","l = 20.85"
1,0.673642089181193,2.23431958957457,2.23431958957457,"i = -43.43","q = 2.37","l = 66.19"
2,0.699278305855929,4.01438067067177,1.78006108109721,"i = -43.43","q = 2.37","l = 66.19"
3,0.726366246803576,5.89862353085185,1.88424286018007,"i = -43.43","q = 2.37","l = 66.19"
4,0.754890767188663,7.88655018990385,1.98792665905201,"i = -43.43","q = 2.37","l = 66.19"
