"Bite","EstimatedTime_procNoise","CumulativeGrams_procNoise","BiteGrams_procNoise","r","theta"
26,0.435964541568057,50.6301384360035,2.04906180361167,"r = 1.87","t = 109.4"
27,0.454636859184174,52.632800178738,2.00266174273447,"r = 1.87","t = 109.4"
28,0.47226425531102,54.4902600980684,1.85745991933041,"r = 1.87","t = 109.4"
29,0.493570852459596,56.6902381335693,2.19997803550095,"r = 1.87","t = 109.4"
30,0.517060110201532,59.0555594179331,2.36532128436372,"r = 1.87","t = 109.4"
31,0.534218656809773,60.7420222595432,1.68646284161018,"r = 1.87","t = 109.4"
32,0.556011417841789,62.8319520882697,2.08992982872643,"r = 1.87","t = 109.4"
33,0.578029380389908,64.8828202446159,2.05086815634624,"r = 1.87","t = 109.4"
34,0.60043966975183,66.9062140273738,2.02339378275791,"r = 1.87","t = 109.4"
35,0.614433825653933,68.1364734595134,1.23025943213955,"r = 1.87","t = 109.4"
36,0.637283594158473,70.0896925885269,1.95321912901358,"r = 1.87","t = 109.4"
37,0.663240162452099,72.2242752518998,2.13458266337284,"r = 1.87","t = 109.4"
38,0.692972486205573,74.5589190010555,2.33464374915577,"r = 1.87","t = 109.4"
39,0.720882701922376,76.6434442408852,2.08452523982966,"r = 1.87","t = 109.4"
40,0.743536978093202,78.2598049692242,1.61636072833905,"r = 1.87","t = 109.4"
41,0.770462503444203,80.0938933394084,1.83408837018415,"r = 1.87","t = 109.4"
42,0.80209258280176,82.1298581869589,2.03596484755047,"r = 1.87","t = 109.4"
43,0.837762239448274,84.2761370385767,2.14627885161781,"r = 1.87","t = 109.4"
44,0.870836352438664,86.1291736231875,1.85303658461079,"r = 1.87","t = 109.4"
45,0.909275215109903,88.1239379339784,1.99476431079091,"r = 1.87","t = 109.4"
46,0.943553627264284,89.7654390087644,1.64150107478604,"r = 1.87","t = 109.4"
47,0.993062381910934,91.9212555226592,2.15581651389481,"r = 1.87","t = 109.4"
48,1.0409419873103,93.7813597004851,1.86010417782583,"r = 1.87","t = 109.4"
49,1.10491688180585,95.9538127499052,2.17245304942011,"r = 1.87","t = 109.4"
50,1.16371756071486,97.6682006603911,1.71438791048595,"r = 1.87","t = 109.4"
51,1.23551657007281,99.4416674390017,1.77346677861058,"r = 1.87","t = 109.4"
52,1.37516526988321,102.067361061251,2.62569362224892,"r = 1.87","t = 109.4"
53,1.53211572120092,104.049110047857,1.98174898660623,"r = 1.87","t = 109.4"
54,1.81740447546384,106.035582476623,1.98647242876584,"r = 1.87","t = 109.4"
55,2.54814125000412,107.426770858923,1.39118838230029,"r = 1.87","t = 109.4"
