"Bite","EstimatedTime_procNoise","CumulativeGrams_procNoise","BiteGrams_procNoise","r","theta"
25,0.423401535148197,49.2633718492726,1.97116520653361,"r = 1.87","t = 109.4"
26,0.441236254517201,51.1990944214509,1.93572257217832,"r = 1.87","t = 109.4"
27,0.454236681689653,52.5902521152661,1.39115769381517,"r = 1.87","t = 109.4"
28,0.478591971243432,55.1488789526973,2.55862683743119,"r = 1.87","t = 109.4"
29,0.493647546618196,56.6980650139722,1.54918606127494,"r = 1.87","t = 109.4"
30,0.514011052691623,58.7521791539731,2.05411414000087,"r = 1.87","t = 109.4"
31,0.53582412170089,60.89799022371,2.14581106973694,"r = 1.87","t = 109.4"
32,0.557088755385802,62.9337319317919,2.03574170808189,"r = 1.87","t = 109.4"
33,0.575215372368422,64.6241576339751,1.69042570218325,"r = 1.87","t = 109.4"
34,0.599680277615064,66.8387193108133,2.21456167683819,"r = 1.87","t = 109.4"
35,0.61826606293576,68.4688791301432,1.63015981932983,"r = 1.87","t = 109.4"
36,0.640642863129614,70.3710046424849,1.90212551234171,"r = 1.87","t = 109.4"
37,0.666325837877063,72.4720544934952,2.10104985101032,"r = 1.87","t = 109.4"
38,0.687204743937276,74.1152401810062,1.64318568751096,"r = 1.87","t = 109.4"
39,0.718067488595613,76.4378641020789,2.32262392107279,"r = 1.87","t = 109.4"
40,0.748254547812563,78.5879454511023,2.15008134902337,"r = 1.87","t = 109.4"
41,0.772204352758789,80.2093222466557,1.62137679555335,"r = 1.87","t = 109.4"
42,0.797300939592174,81.829548783802,1.62022653714635,"r = 1.87","t = 109.4"
43,0.835956002802327,84.1711884286956,2.34163964489358,"r = 1.87","t = 109.4"
44,0.870620766756157,86.1175110707283,1.94632264203273,"r = 1.87","t = 109.4"
45,0.91021470361276,88.170621288561,2.05311021783271,"r = 1.87","t = 109.4"
46,0.952580577811952,90.1770200784891,2.00639878992803,"r = 1.87","t = 109.4"
47,1.0029663153151,92.3235284322129,2.14650835372389,"r = 1.87","t = 109.4"
48,1.03810060681806,93.6768055447554,1.35327711254241,"r = 1.87","t = 109.4"
49,1.10232637778743,95.8723234437384,2.19551789898306,"r = 1.87","t = 109.4"
50,1.18073402908203,98.1185734620657,2.24625001832725,"r = 1.87","t = 109.4"
51,1.24158375942193,99.5769736228931,1.45840016082742,"r = 1.87","t = 109.4"
52,1.37566677970572,102.075136917572,2.49816329467922,"r = 1.87","t = 109.4"
53,1.52143105887109,103.939572265747,1.8644353481743,"r = 1.87","t = 109.4"
54,1.80195107802746,105.963915987612,2.02434372186542,"r = 1.87","t = 109.4"
55,2.31725730383999,107.243753040405,1.27983705279298,"r = 1.87","t = 109.4"
