"model","initial_nBites","initial_Emax","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","u95CI_theta","u95CI_theta_n2ll","u95CI_theta_chisq","u95CI_theta_chisq.p","l95CI_theta","l95CI_theta_n2ll","l95CI_theta_chisq","l95CI_theta_chisq.p","u95CI_r","u95CI_r_n2ll","u95CI_r_chisq","u95CI_r_chisq.p","l95CI_r","l95CI_r_n2ll","l95CI_r_chisq","l95CI_r_chisq.p","r_CIfit","theta_CIfit"
"FPM_Time",30,600,28,600,73,30,29.5581175507672,0.17,0.173394170035269,68.6443179008401,30.5513910089335,72.497709324381,3.85339142354093,0.0496455103796419,29.4462790674322,72.497709324381,3.85339142354093,0.0496455103796419,0.167380883920075,72.4844696328389,3.84015173199886,0.0500389927373247,0.166452926483126,72.4844696328389,3.84015173199886,0.0500389927373247,"N","Y"
"FPM_Time",30,600,24,600,74,30,29.8942151036638,0.17,0.169666805945773,58.8379875613586,30.3697349079384,62.6745619359249,3.83657437456627,0.0501458759572438,29.6229554699775,62.6745619359249,3.83657437456627,0.0501458759572438,0.172361669725512,62.6745638726661,3.8365763113075,0.0501458180266408,0.171010083632027,62.6745638726661,3.8365763113075,0.0501458180266408,"N","Y"
"FPM_Time",30,600,27,600,75,30,29.6539925388456,0.17,0.174341202401756,72.0455484567962,29.8965894889711,75.9004589798302,3.85491052303404,0.0496005723846801,29.4124426661087,75.9004589798302,3.85491052303404,0.0496005723846801,0.174348208643723,75.8862095618231,3.84066110502688,0.0500237934312288,0.172555491680103,75.8862095618231,3.84066110502688,0.0500237934312288,"N","N"
"FPM_Time",30,600,28,600,76,30,29.8863598546874,0.17,0.169730446823584,68.644317143765,30.3690210412826,72.4801386099969,3.83582146623189,0.0501684018430383,29.6167563438499,72.4801386099969,3.83582146623189,0.0501684018430383,0.172103950021904,72.4832854455979,3.83896830183291,0.0500743242407333,0.171529036107487,72.4832854455979,3.83896830183291,0.0500743242407333,"N","Y"
"FPM_Time",30,600,25,600,77,30,29.8811587252178,0.17,0.169768290675392,61.2895677515058,30.3541890833416,65.1258772207387,3.83630946923292,0.0501538003077358,29.6221303136113,65.1258772207387,3.83630946923292,0.0501538003077358,0.171857826735633,65.1285763904323,3.83900863892656,0.0500731195362931,0.170385627157966,65.1285763904323,3.83900863892656,0.0500731195362931,"N","Y"
"FPM_Time",30,600,29,600,78,30,29.8585121546597,0.17,0.16993819372471,71.0958984534172,30.3394734084533,74.9314672748744,3.8355688214572,0.050175962990844,29.6169242824754,74.9314672748744,3.8355688214572,0.050175962990844,0.171964041583228,74.9326785494981,3.8367800960809,0.0501397229380388,0.169548682696179,74.9326785494981,3.8367800960809,0.0501397229380388,"Y","Y"
"FPM_Time",30,600,27,600,79,30,29.5783368382631,0.17,0.174478289011618,66.1927332214116,30.1587783244408,70.0438747597164,3.85114153830477,0.049712145513185,29.386006193656,70.0438747597164,3.85114153830477,0.049712145513185,0.175461416201179,70.0351541823463,3.84242096093465,0.0499713181921562,0.174416603215761,70.0351541823463,3.84242096093465,0.0499713181921562,"N","Y"
"FPM_Time",30,600,29,600,80,30,30.1421522904868,0.17,0.170388819684852,71.095898481181,30.3110178650672,74.943957816501,3.84805933532007,0.0498035849274442,29.3730547507694,74.943957816501,3.84805933532007,0.0498035849274442,0.175354683590062,74.9367896126685,3.84089113148757,0.0500169312145041,0.175284033242403,74.9367896126685,3.84089113148757,0.0500169312145041,"N","Y"
"FPM_Time",30,600,23,600,81,30,29.6296484459088,0.17,0.174649466196383,66.2591160852341,29.8911218550794,70.1162871752552,3.85717109002113,0.0495337798301295,29.3692855957146,70.1162871752552,3.85717109002113,0.0495337798301295,0.176586391008044,70.1003809881321,3.84126490289808,0.0500057828775022,0.173638234404061,70.1003809881321,3.84126490289808,0.0500057828775022,"N","N"
"FPM_Time",30,600,35,600,82,30,29.6940416394945,0.17,0.173822557405218,87.7547362302956,29.9289404498414,91.6079486976653,3.85321246736977,0.0496508070913849,29.4596278617899,91.6079486976653,3.85321246736977,0.0496508070913849,0.173042359862474,91.5946158540666,3.83987962377108,0.0500471142407497,0.17211051918136,91.5946158540666,3.83987962377108,0.0500471142407497,"N","N"
"FPM_Time",30,600,30,600,83,30,29.8956911558181,0.17,0.17246545719154,73.5474837103019,30.3449685523909,77.3958653230968,3.84838161279492,0.0497940156402837,29.3736920480076,77.3958653230968,3.84838161279492,0.0497940156402837,0.175361615962911,77.388292190239,3.84080847993711,0.0500193967852599,0.175276888488966,77.388292190239,3.84080847993711,0.0500193967852599,"N","Y"
"FPM_Time",30,600,35,600,84,30,29.9005311848608,0.17,0.171019515105428,85.8053951950582,30.0178113948718,89.6387224852265,3.83332729016831,0.0502431002589232,29.5956447069402,89.6387224852265,3.83332729016831,0.0502431002589232,0.173704460446025,89.6431455241408,3.8377503290826,0.0501107145461477,0.171412695916468,89.6431455241408,3.8377503290826,0.0501107145461477,"N","Y"
"FPM_Time",30,600,33,600,85,30,29.927663986405,0.17,0.171639607292242,80.9022471206976,30.5371321064571,84.7281049099849,3.82585778928724,0.0504675092981147,29.6139241824693,84.7281049099849,3.82585778928724,0.0504675092981147,0.16929666362734,84.7429731846717,3.84072606397402,0.0500218554561058,0.168559601323809,84.7429731846717,3.84072606397402,0.0500218554561058,"N","Y"
"FPM_Time",30,600,25,600,86,30,29.5492099391033,0.17,0.173309683772035,61.2895687744367,30.5554265524617,65.138161232178,3.84859245774136,0.0497877561364904,29.4408851596059,65.138161232178,3.84859245774136,0.0497877561364904,0.171128642754141,65.130640040897,3.84107126646033,0.0500115580697134,0.166361668390255,65.130640040897,3.84107126646033,0.0500115580697134,"Y","Y"
"FPM_Time",30,600,21,600,87,30,29.9770963586517,0.17,0.171457488265284,51.4832403163786,30.5384136082438,55.332241287667,3.84900097128843,0.0497756306699902,29.4040943567725,55.332241287667,3.84900097128843,0.0497756306699902,0.171920858241295,55.3238989297935,3.84065861341494,0.0500238677671718,0.167218888921294,55.3238989297935,3.84065861341494,0.0500238677671718,"Y","Y"
"FPM_Time",30,600,31,600,88,30,29.8650139034314,0.17,0.169967964859575,75.9990711240065,30.3446035127882,79.8350190626571,3.83594793865058,0.0501646172312484,29.6023956030312,79.8350190626571,3.83594793865058,0.0501646172312484,0.172743926962934,79.8379425166395,3.83887139263298,0.0500772186483914,0.170823003847113,79.8379425166395,3.83887139263298,0.0500772186483914,"N","Y"
"FPM_Time",30,600,39,600,89,30,29.9106542310952,0.17,0.171749728542496,95.6117307519624,30.3839633242197,99.4569609205872,3.84523016862481,0.049887673955053,29.4669512522426,99.4569609205872,3.84523016862481,0.049887673955053,0.168923698690052,99.4531903250381,3.84145957307571,0.0499999775643919,0.167349371367671,99.4531903250381,3.84145957307571,0.0499999775643919,"N","Y"
"FPM_Time",30,600,30,600,90,30,29.6712949879648,0.17,0.174120779687434,77.5662856214485,29.9069314154985,81.4206866823529,3.85440106090442,0.0496156385005425,29.4367135525627,81.4206866823529,3.85440106090442,0.0496156385005425,0.17327939939047,81.4073044137523,3.8410187923038,0.0500131232288564,0.172456111652275,81.4073044137523,3.8410187923038,0.0500131232288564,"N","N"
"FPM_Time",30,600,28,600,91,30,29.8497567815977,0.17,0.172126345403248,68.6443171781374,30.3748293255764,72.4995896211038,3.85527244296642,0.0495898724101096,29.6468483894277,72.4995896211038,3.85527244296642,0.0495898724101096,0.167323522285969,72.4840563134228,3.83973913528546,0.0500513078885321,0.167305768106503,72.4840563134228,3.83973913528546,0.0500513078885321,"N","Y"
"FPM_Time",30,600,37,600,92,30,30.2362373844695,0.17,0.169485128147805,90.708563056833,30.489848288773,94.5715482610687,3.86298520423568,0.0493624273006893,29.4419626466711,94.5715482610687,3.86298520423568,0.0493624273006893,0.167509950105255,94.5493883002557,3.8408252434227,0.0500188967048901,0.16695592682197,94.5493883002557,3.8408252434227,0.0500188967048901,"N","Y"
"FPM_Time",30,600,33,600,93,30,29.5760244067894,0.17,0.174534355915887,80.9022293805819,29.9732553706959,84.7341255896703,3.8318962090884,0.0502860129590124,29.6284237015441,84.7341255896703,3.8318962090884,0.0502860129590124,0.171648618365913,84.7415143135483,3.83928493296638,0.0500648685836953,0.171232191252744,84.7415143135483,3.83928493296638,0.0500648685836953,"N","N"
"FPM_Time",30,600,23,600,94,30,29.9043810872673,0.17,0.169591253081988,56.386402294496,30.0808074150798,60.2217571284727,3.83535483397669,0.050182368145869,29.6221237510601,60.2217571284727,3.83535483397669,0.050182368145869,0.172473810452069,60.2255304314244,3.8391281369284,0.0500695507981986,0.171668826288486,60.2255304314244,3.8391281369284,0.0500695507981986,"N","Y"
"FPM_Time",30,600,34,600,95,30,29.909802922042,0.17,0.171756005598189,83.3538120141915,30.5369489317619,87.2029118093911,3.84909979519954,0.0497726978552209,29.4591844480883,87.2029118093911,3.84909979519954,0.0497726978552209,0.168936984112999,87.1951994919214,3.84138747772985,0.0500021274565704,0.167079916739061,87.1951994919214,3.84138747772985,0.0500021274565704,"N","Y"
"FPM_Time",30,600,30,600,96,30,29.88179050684,0.17,0.169764260778879,73.5474813097861,30.3668337788501,77.3840142062582,3.83653289647211,0.0501471166412543,29.6152663956498,77.3840142062582,3.83653289647211,0.0501471166412543,0.172464734382868,77.385750566025,3.83826925623889,0.0500952067461951,0.171325671494491,77.385750566025,3.83826925623889,0.0500952067461951,"N","Y"
"FPM_Time",30,600,29,600,97,30,29.646741752015,0.17,0.174413088863777,78.2334742235432,29.8802119398533,82.0880287310813,3.85455450753804,0.0496111001771306,29.4145935919921,82.0880287310813,3.85455450753804,0.0496111001771306,0.175518653357104,82.0743869264725,3.84091270292924,0.0500162877399548,0.173104127524979,82.0743869264725,3.84091270292924,0.0500162877399548,"N","N"
"FPM_Time",30,600,28,600,98,30,29.5491254935631,0.17,0.17329364341987,68.6443158326513,30.5474476034053,72.510143294498,3.86582746184665,0.0492788887375749,29.4498238242252,72.510143294498,3.86582746184665,0.0492788887375749,0.169634503008848,72.4855827149584,3.8412668823071,0.0500057238454155,0.167304238036453,72.4855827149584,3.8412668823071,0.0500057238454155,"N","Y"
"FPM_Time",30,600,30,600,99,30,29.8979840908054,0.17,0.169640598276601,73.547482355063,30.3646192156402,77.383715507037,3.83623315197401,0.0501560834997753,29.615895938852,77.383715507037,3.83623315197401,0.0501560834997753,0.172570117381927,77.3860765073046,3.83859415224155,0.0500855000224062,0.171714379648996,77.3860765073046,3.83859415224155,0.0500855000224062,"N","Y"
"FPM_Time",30,600,29,600,100,30,29.6231207553252,0.17,0.173011268545088,71.0959001785759,30.0252498331466,74.9288025173628,3.83290233878687,0.0502558388997446,29.6075299513138,74.9288025173628,3.83290233878687,0.0502558388997446,0.173123033386191,74.9338558033824,3.83795562480654,0.0501045788108142,0.171803165935808,74.9338558033824,3.83795562480654,0.0501045788108142,"N","Y"
"FPM_Time",30,600,28,600,101,30,29.5578261492469,0.17,0.17334863117603,68.6443163565099,30.5468088592568,72.5109628307186,3.86664647420875,0.0492548443564667,29.4494142397713,72.5109628307186,3.86664647420875,0.0492548443564667,0.168370553093763,72.4852964476166,3.84098009110669,0.0500142776118273,0.167031345385447,72.4852964476166,3.84098009110669,0.0500142776118273,"N","Y"
"FPM_Time",30,600,25,600,102,30,29.7268147503712,0.17,0.173421024810513,61.947363193492,30.0126845117252,65.8041333130205,3.85677011952851,0.0495456202960307,29.4431469269849,65.8041333130205,3.85677011952851,0.0495456202960307,0.174462997751788,65.7893476997413,3.84198450624935,0.0499843269361234,0.17326175213615,65.7893476997413,3.84198450624935,0.0499843269361234,"N","Y"
"FPM_Time",30,600,25,600,103,30,29.6130866815731,0.17,0.174853271600587,73.5844146767675,29.867644529713,77.4413995313963,3.85698485462885,0.049539278899966,29.3596605347093,77.4413995313963,3.85698485462885,0.049539278899966,0.173807550181419,77.4254972172158,3.84108254044835,0.0500112218045466,0.173364178518839,77.4254972172158,3.84108254044835,0.0500112218045466,"N","N"
"FPM_Time",30,600,21,600,104,30,29.4618109979767,0.17,0.176699877222505,79.7476886460327,29.7893736579357,83.6099353942083,3.86224674817559,0.0493841561916516,29.136196331227,83.6099353942083,3.86224674817559,0.0493841561916516,0.17914402476154,83.5886547201072,3.84096607407447,0.0500146957201359,0.179131001013481,83.5886547201072,3.84096607407447,0.0500146957201359,"N","N"
"FPM_Time",30,600,23,600,105,30,29.6125056311949,0.17,0.174267449925658,56.3864035606204,30.1643888804655,60.238735552115,3.85233199149467,0.0496768759493385,29.381741338677,60.238735552115,3.85233199149467,0.0496768759493385,0.174651930203327,60.2322337126426,3.84583015202227,0.0498698286109651,0.171934964929641,60.2322337126426,3.84583015202227,0.0498698286109651,"N","Y"
"FPM_Time",30,600,24,600,106,30,29.5560144859917,0.17,0.173376001124483,58.8379849670821,30.5592274648921,62.6857340245326,3.84774905745054,0.0498127997496958,29.4371456126777,62.6857340245326,3.84774905745054,0.0498127997496958,0.17069069394894,62.6773722694905,3.83938730240842,0.0500618118958512,0.166313661777992,62.6773722694905,3.83938730240842,0.0500618118958512,"Y","Y"
"FPM_Time",30,600,22,600,107,30,29.6590631542028,0.17,0.173130401770227,53.93482904319,30.5620334293075,57.7841162733711,3.84928723018108,0.0497671358154477,29.4347481465416,57.7841162733711,3.84928723018108,0.0497671358154477,0.170841940981808,57.7754736289673,3.84064458577726,0.0500242862766048,0.168044575748394,57.7754736289673,3.84064458577726,0.0500242862766048,"Y","Y"
"FPM_Time",30,600,29,600,108,30,29.5298129093799,0.17,0.173331166533473,71.0958994469473,30.4334600619209,74.9433454342414,3.84744598729412,0.0498218022518749,29.3867533825863,74.9433454342414,3.84744598729412,0.0498218022518749,0.170231095968623,74.9391109896423,3.843211542695,0.0499477636262337,0.167656010780999,74.9391109896423,3.843211542695,0.0499477636262337,"Y","Y"
"FPM_Time",30,600,29,600,109,30,30.0066263338893,0.17,0.170509828477024,71.09589847286,29.9695626205899,74.9271511988915,3.83125272603149,0.0503053212006794,29.6421659422068,74.9271511988915,3.83125272603149,0.0503053212006794,0.171991414653676,74.9353694290455,3.83947095618549,0.0500593141925345,0.171240278090272,74.9353694290455,3.83947095618549,0.0500593141925345,"N","N"
"FPM_Time",30,600,30,600,110,30,29.7584734861085,0.17,0.173294870163582,73.5474823585598,30.3876703659843,77.3947450953735,3.8472627368136,0.0498272464222632,29.3807963238699,77.3947450953735,3.8472627368136,0.0498272464222632,0.174491251770579,77.3864675605271,3.83898520196726,0.0500738194989332,0.169836031902433,77.3864675605271,3.83898520196726,0.0500738194989332,"Y","Y"
"FPM_Time",30,600,28,600,111,30,29.863101911058,0.17,0.169902980599868,68.6443180035731,30.2423353091146,72.4800873132161,3.83576930964304,0.0501699626857617,29.6186774563792,72.4800873132161,3.83576930964304,0.0501699626857617,0.172130759167206,72.4819829706714,3.83766496709831,0.0501132660192637,0.170464727740038,72.4819829706714,3.83766496709831,0.0501132660192637,"N","Y"
"FPM_Time",30,600,25,600,112,30,29.9043810872673,0.17,0.169591253081988,61.2895679529057,30.2502696299569,65.1248240243501,3.83525607144446,0.0501853246351326,29.6206938365333,65.1248240243501,3.83525607144446,0.0501853246351326,0.172398091004519,65.1285956539145,3.83902770100885,0.0500725502403113,0.172230385129512,65.1285956539145,3.83902770100885,0.0500725502403113,"N","Y"
"FPM_Time",30,600,33,600,113,30,29.6478209942875,0.17,0.17317982228205,80.9022301257685,30.5389773970039,84.8030779751406,3.90084784937211,0.0482617460336837,29.5104066167748,84.8030779751406,3.90084784937211,0.0482617460336837,0.169715194131257,84.7439183401789,3.84168821441042,0.0499931600973782,0.166676669478933,84.7439183401789,3.84168821441042,0.0499931600973782,"N","Y"
"FPM_Time",30,600,33,600,114,30,29.6579257992804,0.17,0.172363051133946,80.9022293283215,30.1543955221151,84.7370140739196,3.83478474559803,0.050199436466667,29.5644491983965,84.7370140739196,3.83478474559803,0.050199436466667,0.171537719035425,84.7412274589913,3.83899813066981,0.0500734333721059,0.170135059120209,84.7412274589913,3.83899813066981,0.0500734333721059,"N","Y"
"FPM_Time",30,600,33,600,115,30,29.6780919202267,0.17,0.17305242384655,80.902229358354,30.5299522434589,84.7491137009689,3.84688434261491,0.0498384900870001,29.4590314098783,84.7491137009689,3.84688434261491,0.0498384900870001,0.173947888335628,84.7426873984331,3.84045804007916,0.050029852150944,0.173813225839978,84.7426873984331,3.84045804007916,0.050029852150944,"N","Y"
"FPM_Time",30,600,28,600,116,30,29.6412859844624,0.17,0.173205478171651,68.6443166375243,30.5453384443326,72.4706867011229,3.8263700635986,0.0504520850637816,29.454545986898,72.4706867011229,3.8263700635986,0.0504520850637816,0.166854162146187,72.4850416807056,3.84072504318132,0.0500218859096627,0.166237531628478,72.4850416807056,3.84072504318132,0.0500218859096627,"N","Y"
"FPM_Time",30,600,41,600,117,30,29.6552406191578,0.17,0.17315002648013,100.514902030829,30.3834655164181,104.350263181334,3.83536115050445,0.050182179064771,29.6072939228238,104.350263181334,3.83536115050445,0.050182179064771,0.170105480439379,104.353781433616,3.83887940278663,0.050076979400729,0.168713614937342,104.353781433616,3.83887940278663,0.050076979400729,"Y","Y"
"FPM_Time",30,600,25,600,118,30,29.5552579818836,0.17,0.173334618518732,61.2895680563606,30.5533802532443,65.1377332873482,3.84816523098761,0.0498004403852591,29.4429503062455,65.1377332873482,3.84816523098761,0.0498004403852591,0.168442880744543,65.1322166626335,3.84264860627284,0.0499645345317772,0.167333758883145,65.1322166626335,3.84264860627284,0.0499645345317772,"N","Y"
"FPM_Time",30,600,24,600,119,30,29.946378021591,0.17,0.170183164536967,58.8379912840141,30.3731704928963,62.6877835262348,3.84979224222064,0.0497521531023415,29.3690166489377,62.6877835262348,3.84979224222064,0.0497521531023415,0.175358703785473,62.6787733470609,3.84078206304672,0.050020184852156,0.174804522624426,62.6787733470609,3.84078206304672,0.050020184852156,"N","Y"
